,ID,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW,Time
16925,AL122010, TS,13.5,-23.1,40.0,1004.0,45.0,45.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-13 00:00:00
16926,AL122010, TS,14.0,-24.2,40.0,1004.0,45.0,45.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-13 06:00:00
16927,AL122010, TS,14.5,-25.4,40.0,1004.0,45.0,45.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-13 12:00:00
16928,AL122010, TS,15.0,-26.5,45.0,1003.0,45.0,45.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-13 18:00:00
16929,AL122010, TS,15.3,-27.5,45.0,1002.0,60.0,45.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-14 00:00:00
16930,AL122010, TS,15.6,-28.4,60.0,994.0,60.0,45.0,45.0,60.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2010-09-14 06:00:00
16931,AL122010, HU,15.9,-29.2,70.0,987.0,75.0,60.0,45.0,60.0,30.0,30.0,20.0,30.0,20.0,20.0,0.0,20.0,2010-09-14 12:00:00
16932,AL122010, HU,16.1,-29.9,80.0,979.0,75.0,60.0,60.0,60.0,30.0,30.0,20.0,30.0,20.0,20.0,0.0,20.0,2010-09-14 18:00:00
16933,AL122010, HU,16.4,-30.6,90.0,973.0,90.0,60.0,60.0,60.0,30.0,30.0,20.0,30.0,20.0,20.0,0.0,20.0,2010-09-15 00:00:00
16934,AL122010, HU,16.9,-31.4,110.0,956.0,90.0,75.0,75.0,75.0,40.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,2010-09-15 06:00:00
16935,AL122010, HU,17.7,-32.2,120.0,948.0,105.0,75.0,75.0,90.0,40.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,2010-09-15 12:00:00
16936,AL122010, HU,18.8,-33.0,115.0,951.0,105.0,90.0,75.0,105.0,50.0,40.0,30.0,40.0,30.0,20.0,20.0,30.0,2010-09-15 18:00:00
16937,AL122010, HU,19.9,-34.1,105.0,958.0,105.0,90.0,75.0,105.0,50.0,40.0,30.0,40.0,30.0,20.0,20.0,30.0,2010-09-16 00:00:00
16938,AL122010, HU,20.9,-35.8,100.0,962.0,120.0,105.0,75.0,120.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0,2010-09-16 06:00:00
16939,AL122010, HU,21.8,-37.7,90.0,970.0,120.0,105.0,75.0,120.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0,2010-09-16 12:00:00
16940,AL122010, HU,22.7,-40.0,80.0,977.0,120.0,105.0,75.0,120.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0,2010-09-16 18:00:00
16941,AL122010, HU,23.1,-42.0,75.0,981.0,105.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0,2010-09-17 00:00:00
16942,AL122010, HU,23.5,-44.0,75.0,981.0,105.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0,2010-09-17 06:00:00
16943,AL122010, HU,23.9,-45.8,70.0,983.0,105.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0,2010-09-17 12:00:00
16944,AL122010, HU,24.6,-47.4,65.0,986.0,120.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,0.0,30.0,2010-09-17 18:00:00
16945,AL122010, TS,25.6,-48.7,60.0,988.0,135.0,120.0,75.0,105.0,70.0,50.0,30.0,40.0,0.0,0.0,0.0,0.0,2010-09-18 00:00:00
16946,AL122010, TS,26.9,-49.8,55.0,991.0,150.0,135.0,75.0,105.0,80.0,60.0,30.0,40.0,0.0,0.0,0.0,0.0,2010-09-18 06:00:00
16947,AL122010, TS,28.3,-50.7,50.0,994.0,150.0,150.0,75.0,105.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-18 12:00:00
16948,AL122010, TS,29.8,-51.4,50.0,993.0,150.0,165.0,75.0,105.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-18 18:00:00
16949,AL122010, TS,31.4,-51.8,55.0,989.0,150.0,180.0,75.0,105.0,100.0,80.0,0.0,30.0,0.0,0.0,0.0,0.0,2010-09-19 00:00:00
16950,AL122010, TS,32.8,-52.0,50.0,993.0,150.0,180.0,75.0,105.0,100.0,80.0,0.0,30.0,0.0,0.0,0.0,0.0,2010-09-19 06:00:00
16951,AL122010, TS,33.9,-51.4,45.0,995.0,150.0,180.0,90.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-19 12:00:00
16952,AL122010, TS,34.6,-50.2,45.0,995.0,150.0,195.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-19 18:00:00
16953,AL122010, TS,34.9,-49.2,45.0,995.0,150.0,210.0,120.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 00:00:00
16954,AL122010, TS,34.9,-48.0,40.0,997.0,150.0,195.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 06:00:00
16955,AL122010, TS,34.7,-46.9,40.0,999.0,150.0,180.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 12:00:00
16956,AL122010, LO,34.6,-46.0,40.0,1002.0,135.0,150.0,75.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 18:00:00
16957,AL122010, LO,34.4,-45.1,40.0,1003.0,135.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 00:00:00
16958,AL122010, LO,34.4,-44.1,35.0,1004.0,120.0,90.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 06:00:00
16959,AL122010, LO,34.5,-43.0,35.0,1005.0,90.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 12:00:00
16960,AL122010, LO,34.5,-41.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 18:00:00
16961,AL122010, LO,34.3,-40.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 00:00:00
16962,AL122010, LO,33.9,-39.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 06:00:00
16963,AL122010, LO,33.6,-38.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 12:00:00
16964,AL122010, LO,33.2,-38.0,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 18:00:00
16965,AL122010, LO,33.0,-37.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 00:00:00
16966,AL122010, LO,32.7,-37.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 06:00:00
16967,AL122010, LO,32.4,-37.8,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 12:00:00
16968,AL122010, LO,32.0,-38.6,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 18:00:00
16969,AL122010, LO,31.5,-40.0,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 00:00:00
16970,AL122010, LO,31.2,-41.6,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 06:00:00
16971,AL122010, LO,30.9,-43.1,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 12:00:00
16972,AL122010, LO,30.6,-44.3,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 18:00:00
16973,AL132010, LO,16.3,-78.5,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-13 18:00:00
16974,AL132010, LO,16.6,-79.8,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-14 00:00:00
16975,AL132010, LO,17.0,-81.1,25.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-14 06:00:00
16976,AL132010, TD,17.6,-82.3,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-14 12:00:00
16977,AL132010, TS,18.1,-83.6,35.0,1001.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-14 18:00:00
16978,AL132010, TS,18.3,-85.0,40.0,999.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-15 00:00:00
16979,AL132010, TS,18.3,-86.2,55.0,997.0,40.0,30.0,30.0,40.0,30.0,25.0,25.0,30.0,0.0,0.0,0.0,0.0,2010-09-15 06:00:00
16980,AL132010, TS,18.5,-87.6,55.0,991.0,45.0,30.0,30.0,45.0,30.0,25.0,25.0,30.0,0.0,0.0,0.0,0.0,2010-09-15 12:00:00
16981,AL132010, TS,18.8,-88.8,45.0,994.0,35.0,20.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-15 18:00:00
16982,AL132010, TS,19.2,-90.1,40.0,997.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-16 00:00:00
16983,AL132010, TS,19.4,-91.1,45.0,994.0,15.0,15.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-16 06:00:00
16984,AL132010, TS,19.6,-92.2,55.0,986.0,45.0,50.0,60.0,50.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2010-09-16 12:00:00
16985,AL132010, HU,19.6,-93.3,70.0,982.0,60.0,50.0,50.0,60.0,25.0,15.0,15.0,25.0,10.0,0.0,0.0,10.0,2010-09-16 18:00:00
16986,AL132010, HU,19.7,-94.1,85.0,971.0,90.0,50.0,50.0,75.0,30.0,15.0,15.0,25.0,15.0,0.0,0.0,10.0,2010-09-17 00:00:00
16987,AL132010, HU,19.7,-94.9,95.0,966.0,90.0,70.0,70.0,90.0,40.0,40.0,40.0,40.0,20.0,15.0,15.0,20.0,2010-09-17 06:00:00
16988,AL132010, HU,19.6,-95.6,110.0,956.0,80.0,70.0,70.0,80.0,40.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0,2010-09-17 12:00:00
16989,AL132010, HU,19.2,-96.4,90.0,979.0,80.0,70.0,50.0,80.0,40.0,30.0,25.0,40.0,20.0,15.0,10.0,20.0,2010-09-17 18:00:00
16990,AL132010, TS,18.7,-97.1,60.0,995.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,2010-09-18 00:00:00
16991,AL132010, TD,18.6,-97.4,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-18 06:00:00
16992,AL142010, LO,15.2,-32.0,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 00:00:00
16993,AL142010, LO,15.5,-32.1,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 06:00:00
16994,AL142010, LO,15.9,-32.1,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 12:00:00
16995,AL142010, TD,16.3,-32.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-20 18:00:00
16996,AL142010, TS,16.8,-31.9,35.0,1005.0,35.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 00:00:00
16997,AL142010, TS,17.3,-31.8,40.0,1003.0,35.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 06:00:00
16998,AL142010, TS,17.7,-31.7,40.0,1002.0,35.0,35.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 12:00:00
16999,AL142010, TS,17.8,-31.5,40.0,1002.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-21 18:00:00
17000,AL142010, TS,17.6,-31.3,35.0,1003.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 00:00:00
17001,AL142010, TS,17.3,-30.9,35.0,1003.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 06:00:00
17002,AL142010, TS,17.3,-30.4,35.0,1003.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 12:00:00
17003,AL142010, TD,17.4,-30.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-22 18:00:00
17004,AL142010, TD,17.5,-29.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 00:00:00
17005,AL142010, TD,17.5,-29.3,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 06:00:00
17006,AL142010, TS,17.5,-28.8,35.0,1004.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 12:00:00
17007,AL142010, TS,17.6,-28.3,35.0,1003.0,40.0,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 18:00:00
17008,AL142010, TS,17.9,-28.0,35.0,1002.0,40.0,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 00:00:00
17009,AL142010, TS,18.3,-27.7,40.0,1001.0,40.0,40.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 06:00:00
17010,AL142010, TS,19.0,-27.6,50.0,998.0,40.0,40.0,30.0,40.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 12:00:00
17011,AL142010, TS,19.7,-27.7,60.0,993.0,50.0,40.0,30.0,40.0,15.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,2010-09-24 18:00:00
17012,AL142010, HU,20.4,-27.8,75.0,982.0,50.0,40.0,30.0,40.0,20.0,15.0,10.0,20.0,10.0,10.0,0.0,10.0,2010-09-25 00:00:00
17013,AL142010, HU,21.3,-28.0,70.0,986.0,50.0,40.0,30.0,40.0,20.0,15.0,10.0,20.0,10.0,10.0,0.0,10.0,2010-09-25 06:00:00
17014,AL142010, TS,22.3,-28.3,60.0,990.0,50.0,40.0,30.0,40.0,20.0,15.0,10.0,20.0,0.0,0.0,0.0,0.0,2010-09-25 12:00:00
17015,AL142010, TS,23.2,-28.6,50.0,996.0,50.0,40.0,30.0,40.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2010-09-25 18:00:00
17016,AL142010, TS,24.0,-28.8,40.0,1002.0,50.0,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 00:00:00
17017,AL142010, TS,24.8,-28.9,35.0,1004.0,50.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 06:00:00
17018,AL142010, TD,25.3,-29.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 12:00:00
17019,AL142010, LO,25.8,-29.2,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 18:00:00
17020,AL142010, LO,26.3,-29.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-27 00:00:00
17021,AL142010, LO,26.8,-30.1,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-27 06:00:00
17022,AL142010, LO,27.4,-30.6,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-27 12:00:00
17023,AL142010, LO,28.0,-31.1,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-27 18:00:00
17024,AL142010, LO,28.6,-31.5,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 00:00:00
17025,AL142010, LO,29.1,-31.7,30.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 06:00:00
17026,AL142010, LO,29.5,-31.7,30.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 12:00:00
17027,AL142010, LO,29.9,-31.6,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 18:00:00
17028,AL142010, LO,30.2,-31.5,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-29 00:00:00
17029,AL152010, TD,13.7,-74.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 12:00:00
17030,AL152010, TS,13.9,-76.2,35.0,1007.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-23 18:00:00
17031,AL152010, TS,14.0,-77.7,40.0,1005.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 00:00:00
17032,AL152010, TS,14.0,-79.3,45.0,1003.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 06:00:00
17033,AL152010, TS,14.2,-81.1,45.0,1001.0,105.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 12:00:00
17034,AL152010, TS,14.6,-83.0,50.0,998.0,150.0,30.0,0.0,120.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-24 18:00:00
17035,AL152010, TS,15.2,-84.6,50.0,998.0,150.0,75.0,0.0,120.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-25 00:00:00
17036,AL152010, TS,15.8,-86.1,45.0,998.0,150.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-25 06:00:00
17037,AL152010, TS,16.3,-87.7,35.0,1000.0,120.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-25 12:00:00
17038,AL152010, TD,16.7,-89.4,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-25 18:00:00
17039,AL152010, TD,17.0,-90.8,30.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 00:00:00
17040,AL152010, TD,17.3,-91.9,25.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 06:00:00
17041,AL152010, LO,17.5,-92.8,20.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 12:00:00
17042,AL152010, LO,17.2,-93.3,20.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-26 18:00:00
17043,AL162010, LO,19.4,-84.1,25.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 00:00:00
17044,AL162010, LO,19.8,-83.5,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 06:00:00
17045,AL162010, TS,20.4,-83.0,35.0,1001.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 12:00:00
17046,AL162010, TS,21.0,-82.7,40.0,999.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-28 18:00:00
17047,AL162010, TS,21.4,-82.2,35.0,997.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-29 00:00:00
17048,AL162010, TS,21.7,-81.6,35.0,996.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-29 06:00:00
17049,AL162010, TS,21.9,-81.0,40.0,995.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-29 12:00:00
17050,AL162010, LO,23.3,-80.1,40.0,994.0,120.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-29 18:00:00
17051,AL162010, LO,24.7,-79.6,40.0,994.0,120.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-30 00:00:00
17052,AL162010, EX,26.1,-79.0,40.0,995.0,180.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-30 06:00:00
17053,AL162010, EX,27.4,-78.5,40.0,996.0,180.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-30 12:00:00
17054,AL172010, SD,22.0,-67.2,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-06 06:00:00
17055,AL172010, SS,22.6,-67.8,40.0,995.0,100.0,100.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-06 12:00:00
17056,AL172010, SS,23.0,-68.1,50.0,991.0,100.0,100.0,80.0,80.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,2010-10-06 18:00:00
17057,AL172010, SS,23.2,-68.2,55.0,989.0,100.0,100.0,80.0,80.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,2010-10-07 00:00:00
17058,AL172010, SS,23.4,-68.3,50.0,990.0,100.0,100.0,80.0,80.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,2010-10-07 06:00:00
17059,AL172010, TS,23.6,-68.3,45.0,994.0,100.0,100.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-07 12:00:00
17060,AL172010, TS,23.8,-67.8,50.0,992.0,100.0,120.0,80.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-07 18:00:00
17061,AL172010, TS,24.0,-67.0,55.0,989.0,100.0,150.0,80.0,60.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-08 00:00:00
17062,AL172010, TS,24.4,-66.1,60.0,986.0,100.0,150.0,80.0,60.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-08 06:00:00
17063,AL172010, HU,25.2,-64.8,65.0,983.0,100.0,170.0,80.0,60.0,40.0,50.0,40.0,0.0,20.0,25.0,15.0,0.0,2010-10-08 12:00:00
17064,AL172010, HU,26.2,-63.3,70.0,980.0,100.0,170.0,80.0,60.0,40.0,60.0,40.0,0.0,20.0,25.0,15.0,0.0,2010-10-08 18:00:00
17065,AL172010, HU,27.2,-61.7,75.0,976.0,110.0,190.0,60.0,70.0,40.0,60.0,40.0,0.0,20.0,25.0,15.0,0.0,2010-10-09 00:00:00
17066,AL172010, HU,28.5,-59.7,75.0,978.0,110.0,190.0,60.0,70.0,50.0,70.0,40.0,0.0,25.0,30.0,15.0,0.0,2010-10-09 06:00:00
17067,AL172010, HU,30.0,-57.3,70.0,981.0,110.0,190.0,60.0,70.0,50.0,70.0,40.0,0.0,25.0,30.0,15.0,0.0,2010-10-09 12:00:00
17068,AL172010, HU,31.4,-54.3,65.0,985.0,110.0,190.0,60.0,70.0,50.0,70.0,40.0,0.0,25.0,30.0,15.0,0.0,2010-10-09 18:00:00
17069,AL172010, TS,32.7,-50.9,60.0,988.0,110.0,190.0,90.0,70.0,50.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,2010-10-10 00:00:00
17070,AL172010, EX,34.3,-47.0,55.0,988.0,120.0,220.0,120.0,80.0,50.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,2010-10-10 06:00:00
17071,AL172010, EX,36.4,-42.6,55.0,988.0,120.0,220.0,120.0,80.0,50.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,2010-10-10 12:00:00
17072,AL172010, EX,38.2,-38.1,55.0,988.0,120.0,240.0,180.0,80.0,50.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,2010-10-10 18:00:00
17073,AL172010, EX,40.3,-33.8,50.0,992.0,120.0,240.0,240.0,60.0,0.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,2010-10-11 00:00:00
17074,AL172010, EX,42.0,-30.8,45.0,995.0,150.0,200.0,240.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-11 06:00:00
17075,AL172010, EX,43.1,-28.1,40.0,998.0,150.0,150.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-11 12:00:00
17076,AL172010, EX,43.5,-26.3,40.0,998.0,150.0,150.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-11 18:00:00
17077,AL172010, EX,43.4,-25.3,35.0,1002.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-12 00:00:00
17078,AL172010, EX,42.4,-24.6,35.0,1004.0,100.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-12 06:00:00
